Id,UpperDepth,LowerDepth,Value,Lambda,tsme
2169009,5,15,16.9509308105672,0.1,0.00697583302567627
2169009,15,30,16.9932329524306,0.1,0.00697583302567627
2169009,30,60,20.7913336039498,0.1,0.00697583302567627
2169009,60,100,29.3450784037447,0.1,0.00697583302567627
2169009,100,200,34.4799283702172,0.1,0.00697583302567627
2169010,0,5,31.0451592036579,0.1,6.75550646189419
2169010,5,15,35.6795152504246,0.1,6.75550646189419
2169010,15,30,51.964641906574,0.1,6.75550646189419
2169010,30,60,52.8807267284556,0.1,6.75550646189419
2169010,60,100,40.925325452546,0.1,6.75550646189419
2169010,100,200,28.2955219223314,0.1,6.75550646189419
2169011,0,5,24.6784471005658,0.1,0.549888149974931
2169011,5,15,32.0292105122463,0.1,0.549888149974931
2169011,15,30,35.756672645081,0.1,0.549888149974931
2169011,30,60,34.1335006650609,0.1,0.549888149974931
2169011,60,100,27.4983877784772,0.1,0.549888149974931
2169011,100,200,24.9469020635126,0.1,0.549888149974931
2169012,0,5,52.2668429403548,0.1,0.494071339633707
2169012,5,15,57.5006286638107,0.1,0.494071339633707
2169012,15,30,57.2100531185068,0.1,0.494071339633707
2169012,30,60,56.9598301336902,0.1,0.494071339633707
2169012,60,100,59.1487368481142,0.1,0.494071339633707
2169012,100,200,58.3049083750003,0.1,0.494071339633707
2169013,0,5,52.6113879386518,0.1,0.040193789692168
2169013,5,15,54.8796996445645,0.1,0.040193789692168
2169013,15,30,60.5446440778226,0.1,0.040193789692168
2169013,30,60,61.5614502036923,0.1,0.040193789692168
2169013,60,100,59.2204478959003,0.1,0.040193789692168
2169013,100,200,56.0260817250627,0.1,0.040193789692168
2169014,0,5,8.52937130322133,0.1,0.00797059005373321
2169014,5,15,8.35793228333158,0.1,0.00797059005373321
2169014,15,30,8.09028424249107,0.1,0.00797059005373321
2169014,30,60,11.1635830028889,0.1,0.00797059005373321
2169014,60,100,17.5644047043522,0.1,0.00797059005373321
2169014,100,200,19.1807413170049,0.1,0.00797059005373321
2169015,0,5,8.83246816344438,0.1,0.0116454452834003
2169015,5,15,9.81034420942663,0.1,0.0116454452834003
2169015,15,30,12.3594586980875,0.1,0.0116454452834003
2169015,30,60,14.9634891574134,0.1,0.0116454452834003
2169015,60,100,21.2064682073887,0.1,0.0116454452834003
2169015,100,200,23.017361776753,0.1,0.0116454452834003
2169016,0,5,11.8400282678796,0.1,6.55537852650982
2169016,5,15,13.103334446536,0.1,6.55537852650982
2169016,15,30,17.2083463544556,0.1,6.55537852650982
2169016,30,60,31.0595821071491,0.1,6.55537852650982
2169016,60,100,30.75423400604,0.1,6.55537852650982
2169016,100,200,29.4478084337159,0.1,6.55537852650982
2169017,0,5,19.3465069362974,0.1,0.222163629626686
2169017,5,15,20.8183957793024,0.1,0.222163629626686
2169017,15,30,25.2488221194768,0.1,0.222163629626686
2169017,30,60,31.0857219124943,0.1,0.222163629626686
2169017,60,100,32.3004483189454,0.1,0.222163629626686
2169017,100,200,32.3837990920248,0.1,0.222163629626686
2169018,0,5,11.5906099735239,0.1,0.0241127384332877
2169018,5,15,11.1227488602321,0.1,0.0241127384332877
2169018,15,30,10.2265453723448,0.1,0.0241127384332877
2169018,30,60,15.1463668431478,0.1,0.0241127384332877
2169018,60,100,16.943178855614,0.1,0.0241127384332877
2169018,100,200,20.068395373655,0.1,0.0241127384332877
2169019,0,5,38.7797615816024,0.1,0.0224420615285643
2169019,5,15,40.0652836542056,0.1,0.0224420615285643
2169019,15,30,43.1862056124856,0.1,0.0224420615285643
2169019,30,60,42.1446783338125,0.1,0.0224420615285643
2169019,60,100,44.0660428277287,0.1,0.0224420615285643
2169019,100,200,46.8790008068717,0.1,0.0224420615285643
2169020,0,5,183.022084093797,0.1,509.482313212449
2169020,5,15,-6.1836365532314,0.1,509.482313212449
2169020,15,30,-7.85905138613056,0.1,509.482313212449
2169020,30,60,21.034034677504,0.1,509.482313212449
2169020,60,100,33.5539984495571,0.1,509.482313212449
2169020,100,200,32.0596572254124,0.1,509.482313212449
2169021,0,5,33.6790738010808,0.1,0.541736944716506
2169021,5,15,41.0192381403022,0.1,0.541736944716506
2169021,15,30,44.7811579962777,0.1,0.541736944716506
2169021,30,60,45.6469214179163,0.1,0.541736944716506
2169021,60,100,48.6070056139113,0.1,0.541736944716506
2169021,100,200,44.5768796852306,0.1,0.541736944716506
2169022,0,5,11.1156593558048,0.1,13.0561485691083
2169022,5,15,10.2022906195227,0.1,13.0561485691083
2169022,15,30,9.26267436746332,0.1,13.0561485691083
2169022,30,60,26.3033140038519,0.1,13.0561485691083
2169022,60,100,26.6239665372894,0.1,13.0561485691083
2169022,100,200,32.2778658243644,0.1,13.0561485691083
2169023,0,5,45.0033067965721,0.1,0.00506217398511366
2169023,5,15,44.9840051687542,0.1,0.00506217398511366
2169023,15,30,45.0040076936717,0.1,0.00506217398511366
2169023,30,60,46.2889648152041,0.1,0.00506217398511366
2169023,60,100,47.2911241324754,0.1,0.00506217398511366
2169023,100,200,51.889304912405,0.1,0.00506217398511366
2169024,0,5,50.0398401315572,0.1,0.00351904448903335
2169024,5,15,49.8072950158372,0.1,0.00351904448903335
2169024,15,30,49.1576595072678,0.1,0.00351904448903335
2169024,30,60,47.706406160009,0.1,0.00351904448903335
2169024,60,100,45.5653968872282,0.1,0.00351904448903335
2169024,100,200,46.6976422912041,0.1,0.00351904448903335
2169025,0,5,46.9488195100436,0.1,0.00330932776690215
2169025,5,15,47.2130880014529,0.1,0.00330932776690215
2169025,15,30,47.8436723142881,0.1,0.00330932776690215
2169025,30,60,47.3890002477672,0.1,0.00330932776690215
2169025,60,100,46.314450689143,0.1,0.00330932776690215
2169025,100,200,46.8099247540165,0.1,0.00330932776690215
2169026,0,5,23.0180778872743,0.1,1.2013636495826
2169026,5,15,34.0373356187473,0.1,1.2013636495826
2169026,15,30,39.650919800089,0.1,1.2013636495826
2169026,30,60,38.7847325975979,0.1,1.2013636495826
2169026,60,100,33.5407742613744,0.1,1.2013636495826
2169026,100,200,33.5251991747663,0.1,1.2013636495826
2169027,0,5,14.9192675458437,0.1,24.0492830901217
2169027,5,15,49.7629714899327,0.1,24.0492830901217
2169027,15,30,44.3603673359545,0.1,24.0492830901217
2169027,30,60,41.7477777749443,0.1,24.0492830901217
2169027,60,100,38.8275652565209,0.1,24.0492830901217
2169027,100,200,36.731905278669,0.1,24.0492830901217
2169028,0,5,7.9659482070173,0.1,10.615181250764
2169028,5,15,8.23485721924834,0.1,10.615181250764
2169028,15,30,9.90148072735363,0.1,10.615181250764
2169028,30,60,26.1573936240548,0.1,10.615181250764
2169028,60,100,28.5464819214084,0.1,10.615181250764
2169028,100,200,29.6339178407148,0.1,10.615181250764
2169029,0,5,2.96901933352074,0.1,29.9159427043972
2169029,5,15,3.21367547909961,0.1,29.9159427043972
2169029,15,30,3.83155652497916,0.1,29.9159427043972
2169029,30,60,5.11798640747369,0.1,29.9159427043972
2169029,60,100,34.5523808258903,0.1,29.9159427043972
2169029,100,200,35.29580703899,0.1,29.9159427043972
2169030,0,5,22.6045635777449,0.1,2.34788342811288
2169030,5,15,26.7416893650147,0.1,2.34788342811288
2169030,15,30,32.3448884502368,0.1,2.34788342811288
2169030,30,60,31.1254593934149,0.1,2.34788342811288
2169030,60,100,32.6257090247332,0.1,2.34788342811288
2169030,100,200,30.2852260496948,0.1,2.34788342811288
2169031,0,5,61.9675524440539,0.1,0.00457365071832921
2169031,5,15,62.1350941511988,0.1,0.00457365071832921
2169031,15,30,62.5927918874775,0.1,0.00457365071832921
2169031,30,60,62.744052781607,0.1,0.00457365071832921
2169031,60,100,59.680652871333,0.1,0.00457365071832921
2169031,100,200,53.9125017226103,0.1,0.00457365071832921
2169032,0,5,6.96020627829892,0.1,0.184662743863435
2169032,5,15,7.19248050170629,0.1,0.184662743863435
2169032,15,30,7.84239673946011,0.1,0.184662743863435
2169032,30,60,9.74449691477432,0.1,0.184662743863435
2169032,60,100,30.2991815282437,0.1,0.184662743863435
2169032,100,200,29.8769493580504,0.1,0.184662743863435
2169033,0,5,28.8638718488824,0.1,0.367160894034002
2169033,5,15,35.4954024700796,0.1,0.367160894034002
2169033,15,30,51.7793120777216,0.1,0.367160894034002
2169033,30,60,49.4983596712347,0.1,0.367160894034002
2169033,60,100,41.4965750901677,0.1,0.367160894034002
2169033,100,200,35.3853133487923,0.1,0.367160894034002
2169034,0,5,17.6839250583183,0.1,2.90366410201162
2169034,5,15,21.4711570197658,0.1,2.90366410201162
2169034,15,30,27.4492829478543,0.1,2.90366410201162
2169034,30,60,27.9987758944695,0.1,2.90366410201162
2169034,60,100,28.8155486662934,0.1,2.90366410201162
2169034,100,200,29.1622400675404,0.1,2.90366410201162
2169035,0,5,19.6057019795788,0.1,17.6232856776436
2169035,5,15,51.0201510779814,0.1,17.6232856776436
2169035,15,30,49.0137906645825,0.1,17.6232856776436
2169035,30,60,41.8162599862085,0.1,17.6232856776436
2169035,60,100,34.6221885337297,0.1,17.6232856776436
2169035,100,200,38.3145129551946,0.1,17.6232856776436
2169036,0,5,40.1258069842806,0.1,0.011621804854175
2169036,5,15,39.3914770869033,0.1,0.011621804854175
2169036,15,30,37.4805975950793,0.1,0.011621804854175
2169036,30,60,35.6577569579958,0.1,0.011621804854175
2169036,60,100,34.6607470278653,0.1,0.011621804854175
2169036,100,200,39.6034835220927,0.1,0.011621804854175
2169037,0,5,61.004689912005,0.1,0.0410810368556982
2169037,5,15,60.9773150995409,0.1,0.0410810368556982
2169037,15,30,61.0056839694409,0.1,0.0410810368556982
2169037,30,60,62.9008886969182,0.1,0.0410810368556982
2169037,60,100,66.8924756444193,0.1,0.0410810368556982
2169037,100,200,59.9956771269919,0.1,0.0410810368556982
2169038,0,5,18.778951993006,0.1,1.43902365001481
2169038,5,15,21.4229685863194,0.1,1.43902365001481
2169038,15,30,25.4700454246955,0.1,1.43902365001481
2169038,30,60,22.8336742670803,0.1,1.43902365001481
2169038,60,100,22.5737711905034,0.1,1.43902365001481
2169038,100,200,26.0224347758039,0.1,1.43902365001481
2169039,0,5,7.99901327719878,0.1,33.7882145850807
2169039,5,15,8.00680548520256,0.1,33.7882145850807
2169039,15,30,7.9915726729081,0.1,33.7882145850807
2169039,30,60,8.44693747753105,0.1,33.7882145850807
2169039,60,100,38.928674274079,0.1,33.7882145850807
2169039,100,200,31.243755270088,0.1,33.7882145850807
2169040,0,5,5.0479011814635,0.1,28.8139447097633
2169040,5,15,4.66962273372969,0.1,28.8139447097633
2169040,15,30,4.31295692313283,0.1,28.8139447097633
2169040,30,60,24.000616691067,0.1,28.8139447097633
2169040,60,100,34.1762588569412,0.1,28.8139447097633
2169040,100,200,32.3602530517444,0.1,28.8139447097633
2169041,0,5,51.7890823373867,0.1,0.0577824106887767
2169041,5,15,53.0201995637274,0.1,0.0577824106887767
2169041,15,30,56.1975019632458,0.1,0.0577824106887767
2169041,30,60,58.4940278137915,0.1,0.0577824106887767
2169041,60,100,49.6217491913152,0.1,0.0577824106887767
2169041,100,200,46.8495417649626,0.1,0.0577824106887767
2169042,0,5,31.9153194093734,0.1,0.00725023695021954
2169042,5,15,32.4095963350959,0.1,0.00725023695021954
2169042,15,30,33.6786208059254,0.1,0.00725023695021954
2169042,30,60,34.6489060400703,0.1,0.00725023695021954
2169042,60,100,38.8369121031376,0.1,0.00725023695021954
2169042,100,200,43.4174898545082,0.1,0.00725023695021954
2169043,0,5,39.8709831521776,0.1,0.00937839456600788
2169043,5,15,40.6240488834887,0.1,0.00937839456600788
2169043,15,30,42.5155121898674,0.1,0.00937839456600788
2169043,30,60,43.0649548705198,0.1,0.00937839456600788
2169043,60,100,43.2800608456989,0.1,0.00937839456600788
2169043,100,200,46.3531409948944,0.1,0.00937839456600788
2169044,0,5,53.9089803301308,0.1,0.00943712327371063
2169044,5,15,54.4402581857804,0.1,0.00943712327371063
2169044,15,30,55.6709381174955,0.1,0.00943712327371063
2169044,30,60,54.1040446116142,0.1,0.00943712327371063
2169044,60,100,53.9207638394309,0.1,0.00943712327371063
2169044,100,200,56.4216391184045,0.1,0.00943712327371063
2169045,0,5,33.4202221090016,0.1,0.209332273432719
2169045,5,15,40.7550080115747,0.1,0.209332273432719
2169045,15,30,53.7279534571623,0.1,0.209332273432719
2169045,30,60,53.0185740389649,0.1,0.209332273432719
2169045,60,100,39.8249332443326,0.1,0.209332273432719
2169045,100,200,28.5074556217642,0.1,0.209332273432719
2169046,0,5,46.9619307652629,0.1,0.0129740316302487
2169046,5,15,47.1841392332389,0.1,0.0129740316302487
2169046,15,30,47.8444867426828,0.1,0.0129740316302487
2169046,30,60,49.9522302311683,0.1,0.0129740316302487
2169046,60,100,50.8440081595581,0.1,0.0129740316302487
2169046,100,200,44.7399604083487,0.1,0.0129740316302487
2169047,0,5,62.001464121174,0.1,0.00433373439398723
2169047,5,15,61.9929181095387,0.1,0.00433373439398723
2169047,15,30,62.0017744512055,0.1,0.00433373439398723
2169047,30,60,62.6216819092362,0.1,0.00433373439398723
2169047,60,100,65.3744448875459,0.1,0.00433373439398723
2169047,100,200,67.1078799017801,0.1,0.00433373439398723
2169048,0,5,47.9154997838958,0.1,0.00499481268358766
2169048,5,15,48.4087238713733,0.1,0.00499481268358766
2169048,15,30,49.6788394120042,0.1,0.00499481268358766
2169048,30,60,50.6706341241423,0.1,0.00499481268358766
2169048,60,100,52.3515605276984,0.1,0.00499481268358766
2169048,100,200,50.7522493827234,0.1,0.00499481268358766
2169049,0,5,53.9997471977525,0.1,0.00497917200633952
2169049,5,15,54.0012227934798,0.1,0.00497917200633952
2169049,15,30,53.9996936146674,0.1,0.00497917200633952
2169049,30,60,53.9695472042619,0.1,0.00497917200633952
2169049,60,100,56.9593765306406,0.1,0.00497917200633952
2169049,100,200,58.010073460885,0.1,0.00497917200633952
2169050,0,5,54.8742126756048,0.1,0.00748599140298867
2169050,5,15,55.6084278190855,0.1,0.00748599140298867
2169050,15,30,57.5194262318471,0.1,0.00748599140298867
2169050,30,60,59.3446112902363,0.1,0.00748599140298867
2169050,60,100,60.9056214708408,0.1,0.00748599140298867
2169050,100,200,61.718670244115,0.1,0.00748599140298867
2169051,0,5,17.4889070977992,0.1,1.93181085545321
2169051,5,15,31.4577658062705,0.1,1.93181085545321
2169051,15,30,38.5321146835393,0.1,1.93181085545321
2169051,30,60,35.1817477437496,0.1,1.93181085545321
2169051,60,100,34.150796125673,0.1,1.93181085545321
2169051,100,200,28.5816419250656,0.1,1.93181085545321
2169052,0,5,61.0463413164665,0.1,0.020872943695547
2169052,5,15,60.7758490670914,0.1,0.020872943695547
2169052,15,30,60.1655386607175,0.1,0.020872943695547
2169052,30,60,61.2707949890383,0.1,0.020872943695547
2169052,60,100,60.4698983196224,0.1,0.020872943695547
2169052,100,200,45.9446945746602,0.1,0.020872943695547
2271261,0,5,41.1839622641509,0.1,0.0992791028835882
2271261,5,15,47.9162735849057,0.1,0.0992791028835882
2271261,15,30,55.4268867924528,0.1,0.0992791028835882
2271261,30,60,-9999,0.1,0.0992791028835882
2271261,60,100,-9999,0.1,0.0992791028835882
2271261,100,200,-9999,0.1,0.0992791028835882
2271262,0,5,25.6452415192125,0.1,0.113568120784166
2271262,5,15,31.1131975851552,0.1,0.113568120784166
2271262,15,30,36.527045427704,0.1,0.113568120784166
2271262,30,60,34.4334180891047,0.1,0.113568120784166
2271262,60,100,-9999,0.1,0.113568120784166
2271262,100,200,-9999,0.1,0.113568120784166
2271263,0,5,45.7528957528958,0.1,0.00540783542992179
2271263,5,15,46.7895752895753,0.1,0.00540783542992179
2271263,15,30,49.4015444015444,0.1,0.00540783542992179
2271263,30,60,-9999,0.1,0.00540783542992179
2271263,60,100,-9999,0.1,0.00540783542992179
2271263,100,200,-9999,0.1,0.00540783542992179
2271264,0,5,34.0188679245283,0.1,0.117702029191885
2271264,5,15,41.3632075471698,0.1,0.117702029191885
2271264,15,30,49.5566037735849,0.1,0.117702029191885
2271264,30,60,-9999,0.1,0.117702029191885
2271264,60,100,-9999,0.1,0.117702029191885
2271264,100,200,-9999,0.1,0.117702029191885
2271265,0,5,54.111328125,0.1,0.0256500244140603
2271265,5,15,57.52001953125,0.1,0.0256500244140603
2271265,15,30,66.1083984375,0.1,0.0256500244140603
2271265,30,60,-9999,0.1,0.0256500244140603
2271265,60,100,-9999,0.1,0.0256500244140603
2271265,100,200,-9999,0.1,0.0256500244140603
2271266,0,5,44.1657342972162,0.1,0.06461619457045
2271266,5,15,47.6657396284265,0.1,0.06461619457045
2271266,15,30,56.133377404672,0.1,0.06461619457045
2271266,30,60,52.548118912054,0.1,0.06461619457045
2271266,60,100,-9999,0.1,0.06461619457045
2271266,100,200,-9999,0.1,0.06461619457045
2341018,0,5,62.4102386487011,0.1,0.734906381390948
2341018,5,15,50.4814102414653,0.1,0.734906381390948
2341018,15,30,20.5020882484106,0.1,0.734906381390948
2341018,30,60,11.4173073356052,0.1,0.734906381390948
2341018,60,100,12.1971204379071,0.1,0.734906381390948
2341018,100,200,11.8723627376223,0.1,0.734906381390948
2341019,0,5,22.0077641518254,0.1,0.0785399651146087
2341019,5,15,25.3118972826972,0.1,0.0785399651146087
2341019,15,30,34.494897626982,0.1,0.0785399651146087
2341019,30,60,41.993180605091,0.1,0.0785399651146087
2341019,60,100,41.6879834422494,0.1,0.0785399651146087
2341019,100,200,38.4970937554841,0.1,0.0785399651146087
2341109,0,5,10.0790367947571,0.1,7.98477530244152
2341109,5,15,11.5622523099503,0.1,7.98477530244152
2341109,15,30,21.995555148648,0.1,7.98477530244152
2341109,30,60,34.2015769756182,0.1,7.98477530244152
2341109,60,100,39.8599313844714,0.1,7.98477530244152
2341109,100,200,35.8353963220988,0.1,7.98477530244152
2341112,0,5,64.859673346577,0.1,0.0667936958060098
2341112,5,15,66.1005907781939,0.1,0.0667936958060098
2341112,15,30,68.6579897543006,0.1,0.0667936958060098
2341112,30,60,58.9454982669944,0.1,0.0667936958060098
2341112,60,100,53.7085555745591,0.1,0.0667936958060098
2341112,100,200,57.0799605901633,0.1,0.0667936958060098
2341132,0,5,31.2669215836203,0.1,24.9540406398311
2341132,5,15,33.502710453569,0.1,24.9540406398311
2341132,15,30,39.6013090019403,0.1,24.9540406398311
2341132,30,60,59.2003920239548,0.1,24.9540406398311
2341132,60,100,47.7145558894722,0.1,24.9540406398311
2341132,100,200,21.7398778193326,0.1,24.9540406398311
2341133,0,5,17.0433005619048,0.1,0.0267917293062201
2341133,5,15,17.8524120836078,0.1,0.0267917293062201
2341133,15,30,19.8956873147305,0.1,0.0267917293062201
2341133,30,60,20.8832277724018,0.1,0.0267917293062201
2341133,60,100,28.8623503648612,0.1,0.0267917293062201
2341133,100,200,29.4297356338131,0.1,0.0267917293062201
2389000,0,5,28.8436186569043,0.1,0.66968752801974
2389000,5,15,41.333132192281,0.1,0.66968752801974
2389000,15,30,49.8493734205768,0.1,0.66968752801974
2389000,30,60,51.9684511727615,0.1,0.66968752801974
2389000,60,100,47.990870836855,0.1,0.66968752801974
2389000,100,200,47.5796864615169,0.1,0.66968752801974
2389001,0,5,11.0078139220089,0.1,58.2086833818333
2389001,5,15,10.9553629705241,0.1,58.2086833818333
2389001,15,30,12.0140749339822,0.1,58.2086833818333
2389001,30,60,44.9780874571126,0.1,58.2086833818333
2389001,60,100,46.742564740124,0.1,58.2086833818333
2389001,100,200,40.6737781136657,0.1,58.2086833818333
2389003,0,5,55.1390166948377,0.1,0.00736048008795625
2389003,5,15,54.421209337839,0.1,0.00736048008795625
2389003,15,30,52.4773228318102,0.1,0.00736048008795625
2389003,30,60,49.3211238636113,0.1,0.00736048008795625
2389003,60,100,50.3848349347828,0.1,0.00736048008795625
2389003,100,200,53.4762804573964,0.1,0.00736048008795625
2389004,0,5,68.8369446029124,0.1,0.0305394702747486
2389004,5,15,67.2992571062039,0.1,0.0305394702747486
2389004,15,30,67.8032634810199,0.1,0.0305394702747486
2389004,30,60,68.0188574283662,0.1,0.0305394702747486
2389004,60,100,68.878506085088,0.1,0.0305394702747486
2389004,100,200,70.6372479735151,0.1,0.0305394702747486
2389005,0,5,61.7090773315345,0.1,0.012300874208031
2389005,5,15,63.2112453408226,0.1,0.012300874208031
2389005,15,30,67.0527550486519,0.1,0.012300874208031
2389005,30,60,69.4401476581332,0.1,0.012300874208031
2389005,60,100,69.2087352428443,0.1,0.012300874208031
2389005,100,200,68.174463362966,0.1,0.012300874208031
2389006,0,5,48.7629763958048,0.1,0.0277554713323797
2389006,5,15,49.9868386597741,0.1,0.0277554713323797
2389006,15,30,53.2075217947165,0.1,0.0277554713323797
2389006,30,60,56.7693403007712,0.1,0.0277554713323797
2389006,60,100,53.1879952187681,0.1,0.0277554713323797
2389006,100,200,55.031250018148,0.1,0.0277554713323797
2389007,0,5,57.0255884458922,0.1,0.123579813465013
2389007,5,15,58.4166473978669,0.1,0.123579813465013
2389007,15,30,58.0480104147286,0.1,0.123579813465013
2389007,30,60,60.6071016646684,0.1,0.123579813465013
2389007,60,100,64.6098886250973,0.1,0.123579813465013
2389007,100,200,61.136068386881,0.1,0.123579813465013
2389008,0,5,71.0000840866277,0.1,0.00245481023671834
2389008,5,15,70.9996499085596,0.1,0.00245481023671834
2389008,15,30,70.9999517194912,0.1,0.00245481023671834
2389008,30,60,71.0096209061533,0.1,0.00245481023671834
2389008,60,100,70.1911940020626,0.1,0.00245481023671834
2389008,100,200,69.1749867940873,0.1,0.00245481023671834
2389010,0,5,66.8526448279056,0.1,0.0155636675699878
2389010,5,15,67.6135075915084,0.1,0.0155636675699878
2389010,15,30,69.527464920241,0.1,0.0155636675699878
2389010,30,60,70.0962444804608,0.1,0.0155636675699878
2389010,60,100,67.099207561491,0.1,0.0155636675699878
2389010,100,200,58.8039599287572,0.1,0.0155636675699878
2389011,0,5,41.9812746911466,0.1,0.00457365879424496
2389011,5,15,41.9013320264262,0.1,0.00457365879424496
2389011,15,30,41.9512764301762,0.1,0.00457365879424496
2389011,30,60,45.2328780237597,0.1,0.00457365879424496
2389011,60,100,-9999,0.1,0.00457365879424496
2389011,100,200,-9999,0.1,0.00457365879424496
2576006,0,5,43.996681810026,0.1,0.00247152319659923
2576006,5,15,43.9839811518497,0.1,0.00247152319659923
2576006,15,30,43.9972334795414,0.1,0.00247152319659923
2576006,30,60,44.6355372472852,0.1,0.00247152319659923
2576006,60,100,45.8197360395006,0.1,0.00247152319659923
2576006,100,200,46.8246870531631,0.1,0.00247152319659923
2576007,0,5,46.9927916050341,0.1,0.0041144510775034
2576007,5,15,46.965200851889,0.1,0.0041144510775034
2576007,15,30,46.9939900450839,0.1,0.0041144510775034
2576007,30,60,48.3104468699265,0.1,0.0041144510775034
2576007,60,100,47.5391632580467,0.1,0.0041144510775034
2576007,100,200,46.9839113531206,0.1,0.0041144510775034
2576009,0,5,11.0350465384579,0.1,15.3016884969282
2576009,5,15,11.5156847801663,0.1,15.3016884969282
2576009,15,30,12.7691789366441,0.1,15.3016884969282
2576009,30,60,27.2373672645416,0.1,15.3016884969282
2576009,60,100,36.6522438427454,0.1,15.3016884969282
2576009,100,200,37.8232217220651,0.1,15.3016884969282
2576010,0,5,29.0228920516907,0.1,0.010771099891267
2576010,5,15,31.2205290139984,0.1,0.010771099891267
2576010,15,30,35.1353854276034,0.1,0.010771099891267
2576010,30,60,35.5177530500573,0.1,0.010771099891267
2576010,60,100,-9999,0.1,0.010771099891267
2576010,100,200,-9999,0.1,0.010771099891267
2576011,0,5,31.9785605362608,0.1,0.793482443025621
2576011,5,15,31.9276360341624,0.1,0.793482443025621
2576011,15,30,33.5420578627428,0.1,0.793482443025621
2576011,30,60,36.5302276301522,0.1,0.793482443025621
2576011,60,100,39.2985072243361,0.1,0.793482443025621
2576011,100,200,40.8319464424019,0.1,0.793482443025621
2576013,0,5,66.0035469326031,0.1,0.536923417786603
2576013,5,15,66.0500551358914,0.1,0.536923417786603
2576013,15,30,65.9401338411021,0.1,0.536923417786603
2576013,30,60,55.3039636571809,0.1,0.536923417786603
2576013,60,100,28.4735296269068,0.1,0.536923417786603
2576013,100,200,47.942438282273,0.1,0.536923417786603
2576023,0,5,34.248046875,0.1,0.0190582275390616
2576023,5,15,37.13232421875,0.1,0.0190582275390616
2576023,15,30,44.3994140625,0.1,0.0190582275390616
2576023,30,60,-9999,0.1,0.0190582275390616
2576023,60,100,-9999,0.1,0.0190582275390616
2576023,100,200,-9999,0.1,0.0190582275390616
2721088,0,5,38.7699953435918,0.1,0.0653751206531184
2721088,5,15,42.4877116944686,0.1,0.0653751206531184
2721088,15,30,51.9466949812893,0.1,0.0653751206531184
2721088,30,60,56.9914837131214,0.1,0.0653751206531184
2721088,60,100,58.3492816257369,0.1,0.0653751206531184
2721088,100,200,56.4164031260699,0.1,0.0653751206531184
2721128,0,5,44.4121705086551,0.1,0.0702733599313373
2721128,5,15,47.1334156539327,0.1,0.0702733599313373
2721128,15,30,53.5236341142385,0.1,0.0702733599313373
2721128,30,60,46.9470938323134,0.1,0.0702733599313373
2721128,60,100,37.2545468772348,0.1,0.0702733599313373
2721128,100,200,-9999,0.1,0.0702733599313373
2721142,0,5,33.8420202561391,0.1,9.35570508910255
2721142,5,15,34.7641411523707,0.1,9.35570508910255
2721142,15,30,37.3710354191251,0.1,9.35570508910255
2721142,30,60,50.4633330095538,0.1,9.35570508910255
2721142,60,100,55.9710204718552,0.1,9.35570508910255
2721142,100,200,-9999,0.1,9.35570508910255
2721147,0,5,33.177789332932,0.1,2.66502414082363
2721147,5,15,32.1400407265791,0.1,2.66502414082363
2721147,15,30,34.1060979415425,0.1,2.66502414082363
2721147,30,60,56.7754884037199,0.1,2.66502414082363
2721147,60,100,-9999,0.1,2.66502414082363
2721147,100,200,-9999,0.1,2.66502414082363
2721152,0,5,26.2734375,0.1,0.00463867187500017
2721152,5,15,25.224609375,0.1,0.00463867187500017
2721152,15,30,22.58203125,0.1,0.00463867187500017
2721152,30,60,-9999,0.1,0.00463867187500017
2721152,60,100,-9999,0.1,0.00463867187500017
2721152,100,200,-9999,0.1,0.00463867187500017
2721167,0,5,21.658203125,0.1,0.00587463378906229
2721167,5,15,22.96923828125,0.1,0.00587463378906229
2721167,15,30,26.2724609375,0.1,0.00587463378906229
2721167,30,60,-9999,0.1,0.00587463378906229
2721167,60,100,-9999,0.1,0.00587463378906229
2721167,100,200,-9999,0.1,0.00587463378906229
2721184,0,5,41.3134484746233,0.1,0.064886931170035
2721184,5,15,44.8584308700779,0.1,0.064886931170035
2721184,15,30,53.7942012879223,0.1,0.064886931170035
2721184,30,60,56.98282216507,0.1,0.064886931170035
2721184,60,100,56.192019472217,0.1,0.064886931170035
2721184,100,200,55.1749621620345,0.1,0.064886931170035
2721194,0,5,47.4328430983416,0.1,0.0626298863104077
2721194,5,15,52.441456093437,0.1,0.0626298863104077
2721194,15,30,60.9490255274937,0.1,0.0626298863104077
2721194,30,60,62.6707122618465,0.1,0.0626298863104077
2721194,60,100,61.2383019612156,0.1,0.0626298863104077
2721194,100,200,60.992889062733,0.1,0.0626298863104077
2721203,0,5,34.3969085725293,0.1,0.093573966300351
2721203,5,15,37.1888059565961,0.1,0.093573966300351
2721203,15,30,45.0502109340437,0.1,0.093573966300351
2721203,30,60,63.0527716420093,0.1,0.093573966300351
2721203,60,100,67.0607593627466,0.1,0.093573966300351
2721203,100,200,-9999,0.1,0.093573966300351
2721206,0,5,26.9289461017666,0.1,29.86980374859
2721206,5,15,27.4058953936584,0.1,29.86980374859
2721206,15,30,30.6394696399061,0.1,29.86980374859
2721206,30,60,65.986826985708,0.1,29.86980374859
2721206,60,100,-9999,0.1,29.86980374859
2721206,100,200,-9999,0.1,29.86980374859
2721215,0,5,15.0557157268095,0.1,94.5882264578617
